npc_name,sex,zone,expansion,client_version,dialog_type,quest_id,text,npc_id,race,narrator,portrait,model_id
Words of the High Chief,,,vanilla,1.12.1,item_text,0,Firewater.$B$BMake more. More firewater.$B$BFirewater make Winterfall strong. Defeat our enemies.$B$BWinterfall have no ally. Winterfall are strong. Have great power.,,,,,
Words of the High Chief,,,vanilla,1.12.1,item_text,0,More. Must have more...$B$BWinterfall... not... weak...,,,,,
Extended Annals of Darrowshire,,,vanilla,1.12.1,item_text,0,The Annals of Darrowshire,,,,,
Darrowshire, named from the Darrowmere Lake to its west,,vanilla,1.12.1, is a village tucked into the southern foothills of Lordaeron.  Known for humble yet hardworking residents, Darrowshire stayed in the background of Lordaeron history until the Second War.,,,,,,
"Heroes were made during that war.  And heroes were lost.""",,,vanilla,1.12.1,,,,,,,,
Extended Annals of Darrowshire,,,vanilla,1.12.1,item_text,0,The Battle of Darrowshire,,,,,
The Battle of Darrowshire took place in the middle of the Second War, when scourge forces rampaged across Lordaeron.  Darrowshire was cut off from the bulk of Alliance forces,,vanilla,1.12.1, but the town was bolstered by a company of troops, a contingent of paladins of the Silver Hand," and a staunch group of local militia led by Captain Joseph Redpath.""",,,,,
Extended Annals of Darrowshire,,,vanilla,1.12.1,item_text,0,The Scourge's first assaults on Darrowshire were sparse.  Small groups of marauding skeletons and corpses wandered the outskirts of the village and were easily defeated.  ,,,,,
But the Scourge sensed the defenders' tenacity, and responded in kind; soon after the first wave of attacks a second wave emerged.  Champion ghouls,,vanilla,1.12.1, servants of the ghoul lord Horgus," screamed down from the hills and clashed with beleaguered Darrowshire defenders.""",,,,,,
Extended Annals of Darrowshire,,,vanilla,1.12.1,item_text,0,"The Defenders weakened, but were relieved by paladins, disciples of the Silver Hand.  Their leader, Davil Crokford, was a native of Darrowshire.  He brought his followers to the village when he heard of the impending attack, and together with the defenders they held back the servants of Horgus.",,,,,
When Horgus himself entered the battle, he met with Davil.  For many minutes they fought and Davil eventually prevailed,,vanilla,1.12.1," but he suffered a mortal wound and died soon after defeating the ghoul lord.""",,,,,,,
Extended Annals of Darrowshire,,,vanilla,1.12.1,item_text,0,"The battle continued, and Captain Redpath led his militia bravely.  And it might have been won, had the captain not been corrupted by the death knight Marduk the Black.",,,,,
In the middle of the fray Marduk rode up to Redpath, and with black magic he tore loose Redpath's spirit,,vanilla,1.12.1," twisting it into an evil shadow of the brave captain.""",,,,,,,
Extended Annals of Darrowshire,,,vanilla,1.12.1,item_text,0,"The corrupted Captain Redpath then spread his evil taint among the defenders of Darrowshire, who betrayed their allies and slaughtered them.  They then turned on the town of Darrowshire and killed all who hid in their homes.",,,,,
The remaining scourge army, along with the corrupted spirit of Captain Redpath,,vanilla,1.12.1, then left the ravaged village of Darrowshire and tore into Lordaeron," adding to the pain and death of the Second War.""",,,,,,
Extended Annals of Darrowshire,,,vanilla,1.12.1,item_text,0,The Fate of Horgus the Ravager,,,,,
Horgus the Ravager fell at the Battle of Darrowshire.  But the evil within him was not fully spent.  The victorious Scourge forces removed his skull from the battlefield of Darrowshire, carrying it with them to sow dread among the living they faced.,,vanilla,1.12.1,,,,,,,,
Days later," the company of Scourge who possessed the head were defeated by Silver Hand Paladins.  Horgus' head was cast into Blackwood Lake.""",,vanilla,1.12.1,,,,,,,,
Extended Annals of Darrowshire,,,vanilla,1.12.1,item_text,0,The Fate of Marduk the Black,,,,,
Marduk survived the Second War, causing great death and suffering with his foul,,vanilla,1.12.1, rune-laden sword.  Although Marduk still lives, his sword was lost in a battle near Corin's Crossing.  A dwarf captain shattered the sword on his enchanted shield, forcing Marduk to flee the field and winning the day for the Alliance.,,,,,
Marduk's sword sank into the earth and corrupted it, eating a gorge into the land,,vanilla,1.12.1," now known as the Infectis Scar.""",,,,,,,
Extended Annals of Darrowshire,,,vanilla,1.12.1,item_text,0,The Fate of Davil Lightforge,,,,,
Davil Lightforge died at the Battle of Darrowshire, but his bravery inspired the Alliance throughout the war.,,vanilla,1.12.1,,,,,,,,
His book, his paladin's libram,,vanilla,1.12.1, was recovered by Scarlet Crusade troops.  It now resides in the town hall of the Scarlet Crusade controlled Hearthglen," often read by crusaders eager to draw from Davil's strength.""",,,,,,
Extended Annals of Darrowshire,,,vanilla,1.12.1,item_text,0,The Fate of Joseph Redpath,,,,,
Joseph Redpath was killed during the Battle of Darrowshire.  His spirit was corrupted and took new shape, and this creature spread great evil in Lordaeron.,,vanilla,1.12.1,,,,,,,,
At Gahrron's Withering, east of Andorhal,,vanilla,1.12.1, the corrupted Redpath was finally defeated by Alliance forces.  His shield still rests near the barn of the plagued farmstead," and Scourge minions are still drawn to the memory of his evil.""",,,,,,
Extended Annals of Darrowshire,,,vanilla,1.12.1,item_text,0,The Fate of Carlin Redpath,,,,,
Brother to Captain Joseph Redpath, Carlin fell during the battle of Darrowshire.  But although terribly wounded,,vanilla,1.12.1, he was not slain.,,,,,,,
Days after the battle, agents of the Argent Dawn found Carlin wandering,,vanilla,1.12.1, weak from thirst and fever, near Corin's Crossing.  They tended to his wounds and brought him to the Light's Hope Chapel.,,,,,,
Grateful for their charity," Carlin joined the ranks of the Argent Dawn and now fights a battle of revenge against the Scourge.""",,vanilla,1.12.1,,,,,,,,
Cliffwatcher Longhorn Report,,,vanilla,1.12.1,item_text,0,"Nataka, all is well in Thousand Needles. The centaur annoyance is nothing more then that...occasionally attacking, nothing substantial as a real threat. However, there does seem to be some news of centaur clans uniting.$B$BWe always pondered the threat of a united ruthless race such as the centaur... I try not to dwell on such ideas, as you know... nothing could penetrate the pure hatred they have... even of each other.$B$B-Cliffwatcher Longhorn",,,,,
Studies in Spirit Speaking,,,vanilla,1.12.1,item_text,0,OoOoOoO OOoOOoo OOOoOoo OOoOooO OOoOOoO OOooooO Oooooo OooOOOO OOoOOOo OOoOOoo OOoOooO OOoOOOo OOooOoO Oooooo OooOOOo OOooooO OOOoooo OOooooO Oooooo OoOoOOo OOooooO OOoOOoo OOoOOoo OOooOoO OOOOooO Oooooo OooOoOO OOoOOOo OOoOooO OOooOOO OOoOooo OOOoOoo OOOooOO Oooooo OOoOOOO OOooOOo Oooooo OooooOO OOoOooo OOooooO OOoOOOO OOOooOO,,,,,
Quel'Thalas Registry,,,vanilla,1.12.1,item_text,0,"Entry Date: Unknown$B$BName: Nathanos Marris, Human Ranger Lord of Lordaeron.$B$BEntry:$B$BKael'thas Sunstrider's dissention in regards to my decision to allow Nathanos Marris into the order is noted. It should also be noted that Nathanos - although a human - is one of the most gifted rangers I have ever had the pleasure of training.$B$B(continued)",,,,,
Quel'Thalas Registry,,,vanilla,1.12.1,item_text,0,For millennia we have isolated ourselves from outsiders. I will be the first among us to admit that mistakes were made in the past. Humans should have never been exposed to magic. I will not deny this but I will not condemn us to this guarded existance for the blunders of our predecessors. There is much that a coexistance between the Quel'dorei and other races of this world can bring. We must practice tolerance.$B$B(continued),,,,,
Quel'Thalas Registry,,,vanilla,1.12.1,item_text,0,"It is with these words, then, that I deny Kael's request in regards to Nathanos Marris. He will prove to be an invaluable ally. Mark my words.$B$BSigned,$B$BSylvanas Windrunner$BRanger General of Silvermoon",,,,,
Lewis' Note,,,vanilla,1.12.1,item_text,0,"Osric, Please find below the list of armor of which we are in need: 10 Mail shirts 20 Helms 30 Armor Patches 15 Mail Boots We are, as always, in your debt.  And should Westfall ever be free of the thieves who threaten it, it would ease the guilt in my heart if I could invite you to my family's home, for a fine meal cooked from the bounty this land was once so well known. -Lewis Quartermaster, Sentinel Hill",,,,,
Maggran's Reserve Letter,,,vanilla,1.12.1,item_text,0,Grish-$B$BYour request for some time off has been accepted. I am sending a reserve Tauren warrior to watch your post while you take time off to spend with your family. Report back in one week!$B$B-Maggran Earthbinder,,,,,
Podrig's Order,,,vanilla,1.12.1,item_text,0,"By order of High Executor Hadrec, below are the items deemed necessary in order to maintain the stock of the Sepulcher:",,,,,
12 Long swords,,,vanilla,1.12.1,,,,,,,,
9 Dagggers,,,vanilla,1.12.1,,,,,,,,
8 Round Shields,,,vanilla,1.12.1,,,,,,,,
15 Axes,,,vanilla,1.12.1,,,,,,,,
1000 Arrows,,,vanilla,1.12.1,,,,,,,,
Fulfillment of this order is to be considered a direct command of the Dark Lady, and those responsible will be brought to Her attention,,vanilla,1.12.1," as will any who oppose or otherwise hamper Her wishes.""",,,,,,,
Laird's Response,,,vanilla,1.12.1,item_text,0,"Nessa, It is good to hear from you. The collection of bones and scales  you sent me was incredible.  Never have I seen fish of that size off the mainland.  the fishers of Rut'theran must pull in easily a ton of fish each day! I envy the size of their bounty, but I am a small bit troubled as well.  Could our new world tree make the fish grow to such a size?  If that is so, what other effects might it have? Questions to ponder, -Laird",,,,,
Gryshka's Letter,,,vanilla,1.12.1,item_text,0,"Dear Zargh,$B$BThe steaks you sent are fine.  Well marbled, thickly sliced and packed in boar fat.  They're just how I like them.  When I eat them later, I will think of you as I gnaw on the last bits of bone and grisle.  I will close my eyes and see your strong, scarred hands chopping and cutting...$B$BHah!  That reminds me of when you had your accident and lost a finger... Oh, Zargh!  Thinking of that day makes me giggle like a little girl.$B$BYou're so cute when you're bleeding!$B$B-Gryshka",,,,,
Brock's List,,,vanilla,1.12.1,item_text,0,"Below is the list students who obtained a Platinum Star grade at Brock's School of Mining and Surveying, earning them an Honarary Miner's Pick: Melia Stoneshaker Bardin Ironband Umi Togglevolt Rumi Togglevolt Vorel Steelspire",,,,,
Rexxar's Testament,,,vanilla,1.12.1,item_text,0,This 3 page document is blank.,,,,,
Rabine's Letter,,,vanilla,1.12.1,item_text,0,Layo:$B$BWe have received the generous help of this fine adventurer.  I have dispatched the adventurer to you in Silithus as a resource.  Please see that such a valuable resource does not go to waste in your efforts to unlock the secrets present there.  The Circle eagerly awaits news of progress.$B$BMay Cenarius watch over you...$BRabine,,,,,
The Feast of Winter Veil,,,vanilla,1.12.1,item_text,0,"The Feast of Winter Veil$B$BThe later seasons of Azeroth are marked as a time of change in many cultures.  The dwarves and the tauren especially look to a legend of the coming Winter Veil - the blanketing of the land in snow, thus heralding a time of renewal - as a time for celebration.  Though the understanding of the legends that the races of Azeroth share are not dissimilar, the ways they choose to acknowledge them are as diverse as the races themselves.",,,,,
The Feast of Winter Veil,,,vanilla,1.12.1,item_text,0,"The Legend of Greatfather Winter$B$BThe term ""Winter Veil"" is said to stem from a supernatural being referred in many cultures to as Greatfather Winter.  As he would walk the land late in the seasons, winter itself would be his billowing cloak.  In his wake was the blanketing of the land in snow, and thus it is said that Greatfather Winter would cast his wintry veil over the land.  Though parts of Azeroth may lie in snow, it gives the land time for rebirth and renewal.",,,,,
The Feast of Winter Veil,,,vanilla,1.12.1,item_text,0,"The Dwarves$B$BEver consumed with the research of their origins, the dwarves choose to celebrate the season as a recognition of Greatfather Winter himself.  They consider him to be the personification of one of the ancients of Azeroth - the titans.  Much as they claim lineage in one degree or another to these mystical beings, they consider their snowy home of Dun Morogh as the prime example of Greatfather Winter's blessings.",,,,,
The Feast of Winter Veil,,,vanilla,1.12.1,item_text,0,"The Tauren$B$BThe tauren and their shamanistic understanding of winter, along with their recent emergence into druidic endeavors, fit in well with the legend of Winter Veil.  They focus almost entirely on the renewing aspects of the lore however, leaving legend worship to those races (as they view it) less in tune with the nature of things.  Many tauren choose this time as the right time to give thanks for the blessings of their new home in Mulgore.",,,,,
The Feast of Winter Veil,,,vanilla,1.12.1,item_text,0,"Feasting$B$BThe idea of feasting during this time of year is one that traces its origins to the legend itself.  As Greatfather Winter walked Azeroth, bringing winter in his wake, it is said he would provide a bounty for those who welcomed his presence.  As such, the idea of feasting during the Winter Veil would bring together communities as they shared whatever they had.  Typically, a single day of merriment and feasting welcomed the change, all in anticipation of the land's renewal.",,,,,
The Feast of Winter Veil,,,vanilla,1.12.1,item_text,0,"Modern Day Observation$B$BOther cultures have begun to recognize the Feast of Winter Veil as a time of great celebration, though not in the same traditions as the legend bases it in.  Customs, often unrelated to anything other than a chance for celebration and gift exchange, have made their way into modern day observation of the season.  Even the image of Greatfather Winter is sometimes used, but more as a harbinger of commercial exploit rather than as a supernatural titan.",,,,,
The Pariah's Instructions,,,vanilla,1.12.1,item_text,0,"Set far back in the Valley of Spears is the holy temple of Maraudon. If that were not transgression enough, you will quickly see why I have asked a non-centaur to aid me in my plight.$B$BThere, just beyond the doors where only spirits and our most sacred priests and priestesses may travel is one called The Nameless Prophet. He is the highest of any tribe in spiritual matters and is one of the oldest of any tribe.",,,,,
The Pariah's Instructions,,,vanilla,1.12.1,item_text,0,"The Prophet is powerful, and communicates with the spirits of our ancestors. But he is a fool! He has no idea the true power he possesses. On his person is the Amulet of Spirits--it is where most of his strength comes from.",,,,,
I have learned that the Amulet is powerful," but it is incomplete.""",,vanilla,1.12.1,,,,,,,,
The Pariah's Instructions,,,vanilla,1.12.1,item_text,0,"There are five gems missing from the amulet. And if those gems were found and placed back into the symbol, its power would far exceed that of its current form. I have found the five gems, but need one of your skill to help gather them. Slaying The Nameless Prophet is heresy for sure, as is stealing from his corpse, but what I would ask of you next would condemn any centaur for even thinking it.",,,,,
The Pariah's Instructions,,,vanilla,1.12.1,item_text,0,"Throughout the caverns of Maraudon roam the spirits of our first Khans. Our Mother and Father's first children, and our greatest leaders--they are Gelk, Kolk, Magra, Maraudos, and Veng. Each of these spirits holds one of the missing gems.",,,,,
The Pariah's Instructions,,,vanilla,1.12.1,item_text,0,"Use the power of the Amulet of Spirits to force them to manifest and take the gems from them! After, place the gems within the Amulet of Spirits and return it to me. Once I have the Amulet of Union, I will be powerful enough to reform the tribes so we can finally be as our ancestors wanted us to be!",,,,,
Nat Pagle's Guide to Extreme Anglin',,,vanilla,1.12.1,item_text,0,"... and so that's where you'll find the legendary sword of the Scarlet Highlord, Ashbringer.",,,,,
"Ain't it amazin' what you run into in an ordinary day of fishin'?""",,,vanilla,1.12.1,,,,,,,,
Libram of Rapidity,,,vanilla,1.12.1,item_text,0,<The pages are covered in ancient elven runes.> The pages herein contain memories of events that transpired in the collection and creation of the reagents required to craft greater arcanum. May our enemies never gain access to these libram. May I live to see the pallid light of the moon shine upon Quel'Thalas once again. May I die but for the grace of Kael'thas. May I kill for the glory of Illidan. -Master Kariel Winthalus,,,,,
Libram of Rapidity,,,vanilla,1.12.1,item_text,0,<You feel a searing pain when glancing at these pages.>,,,,,
Libram of Focus,,,vanilla,1.12.1,item_text,0,<The pages are covered in ancient elven runes.> The pages herein contain memories of events that transpired in the collection and creation of the reagents required to craft greater arcanum. May our enemies never gain access to these libram. May I live to see the pallid light of the moon shine upon Quel'Thalas once again. May I die but for the grace of Kael'thas. May I kill for the glory of Illidan. -Master Kariel Winthalus,,,,,
Libram of Focus,,,vanilla,1.12.1,item_text,0,<You cannot understand anything written on these pages.>,,,,,
Libram of Protection,,,vanilla,1.12.1,item_text,0,<The pages are covered in ancient elven runes.> The pages herein contain memories of events that transpired in the collection and creation of the reagents required to craft greater arcanum. May our enemies never gain access to these libram. May I live to see the pallid light of the moon shine upon Quel'Thalas once again. May I die but for the grace of Kael'thas. May I kill for the glory of Illidan. -Master Kariel Winthalus,,,,,
Libram of Protection,,,vanilla,1.12.1,item_text,0,<The ink swirls and shifts around the page. You get the feeling that the book is mocking you.>,,,,,
Foror's Compendium of Dragon Slaying,,,vanilla,1.12.1,item_text,7507,Foror's Compendium of Dragon Slaying is a thick book full of writing. Unfortunately the text appears to be garbled and makes no sense to you.,,,,,
The Eye of Divinity,,,vanilla,1.12.1,item_text,0,"When you peer into the Eye, images of a great battle fill your mind..$b$bThis terrifying conflict appears to be taking place somewhere in Lordaeron..$b$bYou can barely make out a lone female figure, standing amidst a thousand corpses, fending off a sea of Scourge..$b$b She is hopelessly outnumbered..$b$bTendrils of light escape her hands, cutting through undead by the hundreds.",,,,,
The Eye of Divinity,,,vanilla,1.12.1,item_text,0,"All for naught, it would seem..$b$bMoments later the priestess is swarmed by the corpses of the peasants that were surrounding her....$b$bThe fallen have risen.",,,,,
Petrified Bark,,,vanilla,1.12.1,item_text,0,Simone the Seductress:$B$BYou will find Simone befouling Un'Goro Crater. Do not be fooled by her disguise. Approach her with caution and challenge her to battle.,,,,,
Petrified Bark,,,vanilla,1.12.1,item_text,0,Klinfran the Crazed:$B$BKlinfran wanders the Burning Steppes. Approach him with caution and force him to show his true form.,,,,,
Petrified Bark,,,vanilla,1.12.1,item_text,0,"Solenor the Slayer:$B$BIn the arid landscape of Silithus lurks the fiend, Solenor the Slayer. Undoubtedly disguised, definitely a danger. Approach him and force him to transform.",,,,,
Petrified Bark,,,vanilla,1.12.1,item_text,0,"Artorius the Doombringer:$B$BArtorius brings corruption and doom to all that he touches in Winterspring. Find him, kill him.",,,,,
Petrified Bark,,,vanilla,1.12.1,item_text,0,"Be warned, hunter, these demons must be fought on their own terms. If they feel that they do not outmatch you, they will flee.$B$BGO ALONE.",,,,,
Mor'zul's Instructions,,,vanilla,1.12.1,item_text,0,"To bind a dreadsteed, you must do these three things:$B$BCreate a Circle of Greater Summoning.$B$BWithin the Circle, open a portal to Xoroth and pull the dreadsteed through it.$B$BDefeat the dreadsteed, then dominate its spirit.$B$BThe following pages will detail how each of these steps may be performed. It will not be easy, but you have proven to be very able. With focus and skill, I am confident the dreadsteed will be yours.$B$BRead on,$B-Mor'zul Bloodbringer",,,,,
Mor'zul's Instructions,,,vanilla,1.12.1,item_text,0,"Implements of the Ritual$B$BBefore you begin your task, you must have the following magical implements:$B$BJ'eevee's Jar$BA Black Lodestone$BXorothian Glyphs$B$BMy servant Gorzeeki will have them for you, for a price. Do not attempt any step of your ritual without all of these implements. Each is essential.$B$BWithin the next pages, I will describe how each implement must be used.",,,,,
Mor'zul's Instructions,,,vanilla,1.12.1,item_text,0,"Circle of Greater Binding$B$BA Circle of Greater Binding must be created at a site where magic is strong. There is such a place deep in the ruins of Eldre'Thalas, also called Dire Maul. In Eldre'Thalas there is imprisoned a being of great power, Immol'thar; it is on the pedestal of his prison where you must perform the ritual to create the Circle.$B$BFight your way to the Pedestal, then let J'eevee out of his jar.",,,,,
Mor'zul's Instructions,,,vanilla,1.12.1,item_text,0,"The Bell, the Wheel and the Candle$B$BAfter releasing J'eevee he will then place the Bell, the Wheel and the Candle, and a circle will appear. This is the start of the ritual. You must be vigilant; the aforementioned objects conduct vast energies and are prone to failing. When this happens you must quickly use your Black Lodestone to restart them before your entire ritual fails.$B$BIf all three objects have failed before you can restart them, then your ritual ends and you must begin it anew.",,,,,
Mor'zul's Instructions,,,vanilla,1.12.1,item_text,0,"In addition to conducting the energies of the ritual, the Bell, Wheel and Candle have unique properties of their own.$B$BThe Bell of Dethmoora, when ringing, bestows warlocks in the circle with vigor and energy.$B$BThe Wheel of the Black March, when spinning, protects those in the circle from harm.$B$BThe Doomsday Candle, when burning, sends eldritch energy at foes who enter the circle.$B$BBecause of these blessings, it is very important to keep all of these objects working during the ritual.",,,,,
Mor'zul's Instructions,,,vanilla,1.12.1,item_text,0,"It must also be noted that the Black Lodestone, used to restart the Bell, Wheel or Candle if they fail, requires soul shards. Each time you restart a ritual object with the Lodestone one of your soul shards will be consumed, so be sure to have a large stock of them before the ritual begins.",,,,,
Mor'zul's Instructions,,,vanilla,1.12.1,item_text,0,"Completing the Ritual$B$BYou can track your progress by the magic runes along the border of the circle. When nine runes appear then the ritual is complete, and you will see energy rise from the newly empowered Circle.$B$BFrom there, you may invoke the Xorothian Glyphs and open a portal into Xoroth and pull a dreadsteed through it.$B$BDefeat the dreadsteed and release his spirit. Confront the spirit and it will be enthralled, and you will be rewarded with the secret of its summoning.",,,,,
Peeling the Onion,,,vanilla,1.12.1,item_text,0,Peeling the Onion The How to Guide On Dismantling the Stormpike -By Drek'Thar Within these pages you will find a wealth of knowledge on battle tactics and politics. The learned soldier is the soldier that leans on the shoulder of experience. Let this book serve as a guide in your battle for Alterac Valley.,,,,,
Peeling the Onion,,,vanilla,1.12.1,item_text,0,"Chapter 1 - The Front Line Dismantling the Stormpike army is very much like peeling an onion. To get to the core, you must start by removing the outermost layers. The front lines, comprised mostly of Stormpike Mountaineers and Alliance Sentinels, are tied to the Captain's bunker. It is Captain Balinda Stonehearth who empowers these units and provides for reinforcements when the lines are under siege. Strike at the Captain and the front line forces will crumble.",,,,,
Peeling the Onion,,,vanilla,1.12.1,item_text,0,"Chapter 2 - The Twin Towers Make no mistake; Vanndar Stormpike is a cunning foe and certainly no fool. Once the front line has been breached, the secondary defensive targets must still be destroyed. It is the twin towers of Stonehearth and Icewing which control the Stormpike Guardians outside of Dun Baldar and the Stormpike patrols.",,,,,
Peeling the Onion,,,vanilla,1.12.1,item_text,0,"Beware, soldier, as both of these towers are heavily fortified and ruled over by one of Vanndar's elite Commanders. Should your forces breach the fortifications, make certain that the Commander within has been ... silenced. This too will be part of the dismantling of the Stormpike.",,,,,
Peeling the Onion,,,vanilla,1.12.1,item_text,0,"Chapter 3 - The Four Commanders The third layer of the Strompike onion is comprised of the four Commanders. In this respect, Vanndar has mimicked our own glorious Frostwolf defenses. Of course he will tell you otherwise... But I digress. The four Commanders control the ebb and flow of the Stormpike Guardians that fiercely guard Dun Baldar. Silence them all and the Stormpike Guardians will fall. Then there is but one layer left to peel.",,,,,
Peeling the Onion,,,vanilla,1.12.1,item_text,0,"Chapter 4 - The Dun Baldar Bunkers As you have undoubtedly noticed, the Stormpike defensive layers are in place to prevent one mighty power move from dismantling the entire army. Before you ask, yes, this is exactly how our own forces are setup and no, I will not change our defensive structure. They copied us, why should we have to change?",,,,,
Peeling the Onion,,,vanilla,1.12.1,item_text,0,"Where was I? Yes, so, the Dun Baldar bunkers (which are located in Dun Baldar) control the Stormpike Defenders - Vanndar's most trusted and elite guard units. Destroy those two towers and the reinforcements sent to aid Vanndar will cease to exist.",,,,,
Peeling the Onion,,,vanilla,1.12.1,item_text,0,"Epilogue After having done all of this, you are left with the center of the onion: The sweet core. Vanndar Stormpike will be left defenseless and alone. Rules of military conduct require that we ask for his surrender before carrying out any executions. Be sure to mention the surrender thing when you see him... then kill him.",,,,,
The Frostwolf Artichoke,,,vanilla,1.12.1,item_text,0,The Frostwolf Artichoke: Tales of Stormpike Glory,,,,,
-By Vanndar Stormpike,,,vanilla,1.12.1,,,,,,,,
What is Frostwolf? The answer is simple: The Frostwolf are savages trying to halt our sovereign imperialistic imperative.,,,vanilla,1.12.1,,,,,,,,
Much like an artichoke, the Frostwolf have a prickly,,vanilla,1.12.1, shielded set of defenses and much like an artichoke, once the outer layer is peeled away," the heart is exposed, ready to be eaten with a fine garlic dip.",,,,,
"Delicious!""",,,vanilla,1.12.1,,,,,,,,
The Frostwolf Artichoke,,,vanilla,1.12.1,item_text,0,Chapter 1 - The Front Line,,,,,
The front lines of the Frostwolf defenses are comprised of Frostwolf Warriors. The warriors are deployed to the front lines from Captain Galvangar's fortress: Iceblood Garrison. The most efficient manner in which to take out this layer of the defenses is to destroy Iceblood Garrison.,,,vanilla,1.12.1,,,,,,,,
Lay siege to the fortress and destroy Captain Galvangar. Once this is done," the front lines will crumble.""",,vanilla,1.12.1,,,,,,,,
The Frostwolf Artichoke,,,vanilla,1.12.1,item_text,0,Chapter 2 - Iceblood and Tower Point,,,,,
Once the first layer is down, the second layer of the 'artichoke' will be exposed. Destroying the Frostwolf towers that sit near the front lines will cripple the Legionnaire and patrols that swarm the rear flank.,,vanilla,1.12.1,,,,,,,,
The towers are heavily fortified," each housing one of Drek'Thar's elite Commanders. They must be killed. This will expedite the dismantling of the Frostwolf defenses.""",,vanilla,1.12.1,,,,,,,,
The Frostwolf Artichoke,,,vanilla,1.12.1,item_text,0,Chapter 3 - The Four Commanders,,,,,
 ,,,vanilla,1.12.1,,,,,,,,
If you have been following the wisdom of this guide, then by now,,vanilla,1.12.1, two of Drek'Thar's Commanders are dead. Good work, soldier! Their resolve is already weakening. You must now complete the dissemination of the chain of command by slaying the remaining two commanders.,,,,,,
With all four of the Commanders slain," the Frostwolf Legionnaires that guard Frostwolf Keep will be scattered - left without command. Ripe for the picking!""",,vanilla,1.12.1,,,,,,,,
The Frostwolf Artichoke,,,vanilla,1.12.1,item_text,0,Chapter 4 - The East and West Frostwolf Towers,,,,,
There is now only one layer standing between you and victory; Drek'Thar's most trusted and powerful guard units: The Frostwolf Guardians.,,,vanilla,1.12.1,,,,,,,,
"The Frostwolf Guardians are sent out from the platoons held in reserve at the east and west Frostwolf towers. Destroy those towers and watch the remaining Frostwolf Guardians flee in shame.""",,,vanilla,1.12.1,,,,,,,,
The Frostwolf Artichoke,,,vanilla,1.12.1,item_text,0,Epilogue,,,,,
Smother the heart of the artichoke with garlic butter and mayonnaise. Compliment the meal with an aged," heady ale.""""",,vanilla,1.12.1,,,,,,,,
Drek'Thar now stands alone, his two mutts at his side. Capture the Frostwolf Relief Hut to aid in your battle and destroy Drek'Thar. When the General falls,,vanilla,1.12.1," this land will finally turn over to its rightful owner: The Stormpike.""",,,,,,,
Fishing Tournament!,,,vanilla,1.12.1,item_text,0,Stranglethorn Fishing Tournament!,,,,,
Sunday Afternoon - 2pm to 4pm.,,,vanilla,1.12.1,,,,,,,,
Fish anywhere along the coast of Stranglethorn (except for Booty Bay) and look for the schools of Tastyfish that will appear along the coast! Make sure your fishing bobber lands in the school and you will be catching special fish instead of the normal Stranglethorn variety. The first person to catch forty Tastyfish can turn them into Fishmaster Bassbait in Booty Bay for a prize! ,,,vanilla,1.12.1,,,,,,,,
"Even if you are not the first person to catch forty tastyfish you can still turn them in for cash and there are special fish to be caught as well that will reward special prizes!""",,,vanilla,1.12.1,,,,,,,,
For the Light!,,,vanilla,1.12.1,item_text,0,His name brought Light to darkest Azeroth.$B$BHis valor tore the walls of mis'ry down.$B$BThe Silver Hand would ne'er do better more$B$Bthan give the world the knight who'd give himself.,,,,,
For the Light!,,,vanilla,1.12.1,item_text,0,"His fame was not that which he sought to grow,$B$Bnor was the lordship over his own kind.$B$BInstead he chose to fight for Lordaeron$B$Bto hope his kin would have to fight no more.",,,,,
For the Light!,,,vanilla,1.12.1,item_text,0,"The tragic tale of this most holy knight$B$Bwill never end with his unholy death.$B$BWe honor him, and we shall give him thanks!$B$BUther always shall know glory and Light!",,,,,
The Horde's Hellscream,,,vanilla,1.12.1,item_text,0,His name will not die.$BHis sacrifice will always$Bserve to show the way.$B$BShackles once that choked$Bthe inhale of honor's breath$Bno longer bind us.,,,,,
The Horde's Hellscream,,,vanilla,1.12.1,item_text,0,"Can you hear his scream?$BA battle wail for the Horde:$BVictory or death!$B$BWe must remember$Bhis strength in the face of death.$BHis dream, now made real.",,,,,
The Horde's Hellscream,,,vanilla,1.12.1,item_text,0,"Dangers everywhere!$BEnemies seek to bring us$Bback to the shackles.$B$BWhen we fight, think of$Bhe who did what must be done.$BHellscream, forever!",,,,,
Decoded Tablet Transcription,,,vanilla,1.12.1,item_text,0,"Day 1$BOur pilgrimage is over. We've finally reached Silithus, where we're to establish contact. We have come from many places to collaborate in what is to be a monumental undertaking.$B$BThere is a tremendous sense of excitement in the air. Tomorrow we shall devote all our energy to building that which will allow communication with THEM.$B$BTomorrow we shall construct a wind stone!",,,,,
Decoded Tablet Transcription,,,vanilla,1.12.1,item_text,0,Day 2$BThe location of the wind stone has been a subject of great debate. Not even the wisest among us can determine with great certainty where the place mentioned in the old prophecy actually refers to.$B$BI've stayed with the original northern group and time will undoubtedly prove us right. The argument that the energy lines intersect at detrimental angles at this location are foolish and naive.$B$BAlready we are gathering the necessary building materials at great speed.,,,,,
Decoded Tablet Transcription,,,vanilla,1.12.1,item_text,0,Day 15$BOur dedication has paid off. We are the first camp to finish the construction of a wind stone. If the other fools had stayed with us we would've completed the task in less than a week!$B$BTomorrow we shall begin the rituals involved in summoning Baron Kazum himself. He demanded to be the first to test the system and we couldn't contradict him as he's quick to anger.$B$BI expect he will be most pleased with us.,,,,,
