"npc_name","sex","dialog_type","quest_id","text"
"Brohann Caskbelly","0","quest_objective","1475","Gather 10 Atal'ai Tablets for Brohann Caskbelly in Stormwind."
"Acolyte Dellis","0","quest_accept","1364","Master Mazen's directions were quite clear: Deliver a very important essay to Watcher Mahar Ba in Nethergarde Keep.$B$BBut I had never been to the Blasted Lands before! The journey was frightening!$B$BWhen I got to the Swamp of Sorrows, I made a wrong turn and ended up surrounded by horrible plant-like swamp creatures. They lurched as if to attack me so I ran. But in my haste I dropped the essay. One of the beasts took it I am sure.$B$BCould you please try to retrieve it and deliver it to Mahar Ba?"
"Acolyte Dellis","0","quest_progress","1364","What brings you to Nethergarde Keep, $R?"
"Watcher Mahar Ba","0","quest_complete","1364","Ah, most splendid!$B$BFor some time I had feared my request for Khadgar's Essays on Dimensional Convergence had been overlooked by Master Mazen of the Academy of Arcane Arts and Sciences.$B$BHe must be bogged down with requests considering the many strange happenings going on.$B$BNow, if you'll excuse me, I need to begin my research at once. To finally glimpse the insight of one as great as Khadgar excites me to no end."
"Acolyte Dellis","0","quest_objective","1364","Retrieve Khadgar's Essays on Dimensional Convergence and deliver them to Watcher Mahar Ba in Nethergarde Keep."
"Mazen Mac'Nadir","0","quest_accept","1363","As caretaker of the works here in the library of the Academy of Arcane Arts and Sciences, it is my responsibility to ensure all the magical tomes and scrolls are accounted for at all times. Who knows what folly would unfold if some of these enchanted texts were to fall into the wrong hands?$B$BWhich reminds me... my assistant, Dellis, made a horrible mistake last week. He's quite able in the library but incompetent when he leaves the gates of Stormwind. Be a hero, and help old Dellis out, would you?"
"Acolyte Dellis","0","quest_complete","1363","It wasn't my fault. Really it wasn't."
"Mazen Mac'Nadir","0","quest_objective","1363","Speak with Acolyte Dellis in Stormwind."
"Watchmaster Sorigal","0","quest_accept","1395","This crate of powerstones needs to go to Nethergarde Keep, in the Blasted Lands.  They won't hold their power for long, so we can't ship them with the next caravan.$B$BYou must take them, and you must take them quickly.$B$BBring them to Quartermaster Lungertz in Nethergarde Keep.  To reach the keep, you must travel east through Deadwind Pass, then east through the Swamp of Sorrows, then south through the Blasted Lands.$B$BUse caution, $N.  You will travel through dangerous lands, yet you must not fail."
"Watchmaster Sorigal","0","quest_progress","1395","Hello! Don't mind all the commotion, it's just business as usual at Nethergarde Keep.$B$BYou have something for me?"
"Quartermaster Lungertz","0","quest_complete","1395","Ah, the powerstones! The mages will be happy to see these!$B$BMany thanks, $N. I know your trip from Darkshire was not an easy one."
"Watchmaster Sorigal","0","quest_objective","1395","Bring the Crate of Powerstones to Quartermaster Lungertz, before the powerstones expire."
"Quartermaster Lungertz","0","quest_complete","1423","Ah, thank you $N! So many supplies are lost from Darkshire to here. It's good to see that some are recovered."
"Watcher Biggs","0","quest_accept","1425","While I fix this wagon, $N, I have one last task for you.$B$BI have packed the most vital supplies saved from the ogre attacks.  Take them to Nethergarde Keep.  The keep is nestled in the northern hills of the Blasted Lands, keeping watch over the Dark Portal.$B$BTo reach Nethergard, follow the road east.  When it branches head south into the Blasted Lands, then turn left at the next fork.  Follow the road, $N, and be wary."
"Watcher Biggs","0","quest_progress","1425","You have business with me?"
"Quartermaster Lungertz","0","quest_complete","1425","What? A package from Biggs' caravan? We thought it, and he, were lost.$B$BThank you, $N. With luck, these supplies will carry the much needed reagent, Azoran Crystals. Our stock is running low..."
"Watcher Biggs","0","quest_objective","1425","Bring the Shipment to Nethergarde to Quartermaster Lungertz in Nethergarde Keep."
"Helgrum the Swift","0","quest_accept","1418","The Badlands is harsh and lies close to the Alliance-held land of Loch Modan, so communication between Stonard and the Badlands outpost of Kargath is often cut.$B$BProve yourself, $N.  Travel to the Badlands and speak with Neeka Bloodscar, head scout of the Kargath outpost.  Speak with her, and then send her report back to me."
"Neeka Bloodscar","1","quest_complete","1418","Helgrum wants a report, eh? I sent an outrunner to Stonard not three days past. Did he fail his mission? If Stonard does not have my report, then it appears he did fail.$B$BLet's hope the next runner I send has more skill, or more luck."
"Helgrum the Swift","0","quest_objective","1418","Speak with Neeka Bloodscar."
"Neeka Bloodscar","1","quest_accept","1419","Have you spent many days in the Badlands, $c?  Have you felt its heat? Have you faced the beasts that wander its dusty plains?  It's time you did.$B$BCrag coyotes are a tough breed.  Tough, and bold enough to creep into Kargath and steal from our food supplies.  Help rid the outpost of these thieves!$B$BHunt crag coyotes, $N.  Hunt them and bring me their jawbones.  Bring me enough, and maybe I'll believe it when you say you know the Badlands."
"Neeka Bloodscar","1","quest_progress","1419","Do you have the jawbones?"
"Neeka Bloodscar","1","quest_complete","1419","That's a nice collection of jawbones, $N. Now those coyotes won't be tearing through our supplies for scraps.$B$BWell done. The coyotes of the Badlands aren't easy prey. Your deed shows me that you might just survive here."
"Neeka Bloodscar","1","quest_objective","1419","Bring 30 Coyote Jawbones to Neeka Bloodscar in Kargath."
"Regthar Deathgate","0","quest_accept","1362","The Kolkar centaur live in Desolace, and their forces have spread into the Barrens.  This is a known fact and we have Horde agents dealing with them here.$B$BBut as long as the centaur are strong in Desolace, they will always pose a threat.  It is time we rid ourselves of that threat.$B$BSpeak with Felgur Twocuts at Ghost Walker Post in Desolace.  He was sent to gather intelligence on the centaur.  He will know how to best deal with the Kolkar of Desolace."
"Felgur Twocuts","0","quest_complete","1362","You are here on orders from Regthar? Then you are here to deal with the centaur. Good.$B$BI hope you're rested. I don't know how our campaign against the centaur will end, but I know the struggle will be long.$B$BHave a seat, and listen."
"Regthar Deathgate","0","quest_objective","1362","Speak with Felgur Twocuts at Ghost Walker Post in Desolace."
"Felgur Twocuts","0","quest_accept","1365","The Kolkar are not the only centaur of Desolace.  Many clans wander these dry plains, fighting and dying against each other.  And it is good that they fight among themselves, for they are strong and brutal.  If the centaur united against us, they would be a fierce foe.$B$BWe must deal with them before they unite.$B$BYour first task is to disrupt the Kolkar clan.  Do this by killing its leader, Khan Dez'hepah.$B$BThe Kolkar Village is northeast of here.  Go, and may fortune go with you."
"Felgur Twocuts","0","quest_progress","1365","$N, have you defeated Khan Dez'hepah?"
"Felgur Twocuts","0","quest_complete","1365","Well done. This swift act against the Kolkar is an effective show of strength, and strength is what the centaur understand best.$B$BThe death of the Kolkar leader will not only disrupt that clan, but give pause to the others."
"Felgur Twocuts","0","quest_objective","1365","Bring Khan Dez'hepah's Head to Felgur Twocuts in Desolace."
"Felgur Twocuts","0","quest_accept","1366","Now that you scared the centaur clans, it's time to bleed them.  When traveling Desolace, hunt centaur.  I don't care which clan you hunt.  Just gather ears.  A hoard of ears.$B$BBy weakening their numbers you will weaken their resolve, and stamp out any thoughts of expansion.$B$BGood hunting, $N."
"Felgur Twocuts","0","quest_progress","1366","How is your collection of ears, $N? Large?"
"Felgur Twocuts","0","quest_complete","1366","By now, the centaur must know your name. I'm sure they know it, and respect it, and fear it. And just as they know you, they know the banner under which you ride.$B$BThe banner of the Horde."
"Felgur Twocuts","0","quest_objective","1366","Bring 15 Centaur Ears to Felgur Twocuts in Desolace."
"Gurda Wildmane","1","quest_accept","1368","To beat the centaur, we must use their hatred against them.  We will ally with one of the clans and through them, we will learn how to defeat all the clans.$B$BIf you choose to ally with the Gelkis then slay their most hated rival, the Magram.  After you earn the respect of the Gelkis, meet with the Gelkis shaman Uthek the Wise, on the outskirts of the Gelkis Village, in southwest Desolace."
"Gurda Wildmane","1","quest_progress","1368","Your two feet step on Gelkis earth. You are not welcome here!$B$BProve you seek friendship with the Gelkis. Kill Magram centaur. Return when the ground is wet with Magram blood."
"Uthek the Wise","2","quest_complete","1368","The earth speaks to me. And it says you have killed many Magram. This is good.$B$BIf you are a friend of the Gelkis, then listen. I have more tasks for you."
"Gurda Wildmane","1","quest_objective","1368","Gain a Friendly reputation with the Gelkis, then speak with Uthek the Wise."
"Uthek the Wise","2","quest_accept","1370","When we are not at war, we hunt for meat.  Meat gives us strength, and full bellies fight harder than empty ones.$B$BIt is the same with the Magram.  They store extra meat so they may fight longer between hunts.  If you raid their village to the east and take their stores of meat, then their strength will fail."
"Uthek the Wise","2","quest_progress","1370","Return after you further prove your worth to the Gelkis!"
"Uthek the Wise","2","quest_complete","1370","Good. I can hear the loud Magram bellies grumble from their village, far away!$B$BI will give this meat to the Gelkis. And we will fight for many days without rest.$B$BWhat you did is good for the Gelkis, $N."
"Uthek the Wise","2","quest_objective","1370","Bring 6 bags of Crudely Dried Meat to Uthek the Wise in the Gelkis Village."
"Uthek the Wise","2","quest_accept","1373","You have more to prove, and your next task will take you far, so for now the Gelkis will fight the Magram without you.$B$BThe earth whispers many secrets to those who listen.  One secret I hear is of a red crystal.  It is called draenethyst, and it is new to our earth.  It comes from a place where mountains fly, and where demons rule.$B$BBring me a shard of draenethyst, and it will make my magic strong!  The shard is in a place called the Swamp of Sorrows, held by the lost one Ongeku."
"Uthek the Wise","2","quest_progress","1373","Show me you are a friend of the Gelkis, $N."
"Uthek the Wise","2","quest_complete","1373","Yes, this is the shard of which the earth whispered. I can feel strong magic in it! I will use this magic against the enemies of the Gelkis.$B$BYou have done one more task for us, $N. Maybe soon, we will call you friend."
"Uthek the Wise","2","quest_objective","1373","Maintain your reputation with the Gelkis, and bring a Draenethyst Shard to Uthek the Wise in the Gelkis Village in Desolace."
"Uthek the Wise","2","quest_accept","1374","The earth speaks to me, and it says that the Magram grow weak.  Now it is time to kill their Khan!$B$BBring me the head of the Magram Khan, Jehn!"
"Uthek the Wise","2","quest_progress","1374","Show me you are a friend of the Gelkis, $N."
"Uthek the Wise","2","quest_complete","1374","Khan Jehn was strong, but stupid. He thought his own strength was great. He did not see that earth magic is stronger. The Magram centaur will now fall without their leader, and the Gelkis will one day rule!"
"Uthek the Wise","2","quest_objective","1374","Bring the Khan Jehn's Head to Uthek the Wise in the Gelkis Village in Desolace."
"Uthek the Wise","2","quest_accept","1380","$N, you helped us against the Magram.  Now, help us beat the Maraudine!  Kill the head of their clan, Khan Hratha!$B$BTo face him, blow the Maraudine War Horn.  It is atop a high bluff in the Valley of Spears.$B$BBut to blow the horn, you must gain a warhorn mouthpiece.  These are rare, carried only by trusted Maraudine centaur.$B$BAfter the horn is blown, centaur will come.  Kill them until Hratha appears.$B$BKhan Hratha holds the piece of... a key.  Bring it to me..."
"Uthek the Wise","2","quest_progress","1380","Is Khan Hratha dead? Do you have the key fragment?"
"Uthek the Wise","2","quest_complete","1380","He is dead! Khan Hratha is dead! And now the Maraudine will fall! When the Gelkis rule this land, $N, we will remember you. And the spirits of the earth will sing your name for all time."
"Uthek the Wise","2","quest_objective","1380","Maintain your reputation with the Gelkis, and bring the Maraudine Key Fragment to Uthek the Wise in the Gelkis Village."
"Captain Pentigast","0","quest_accept","1382","We are fortunate the centaur clans fight among themselves, for if they joined into a single force then they would be unstoppable.  Yes, we are fortunate, and we should press our advantage.$B$BOne of the centaur clans, the Gelkis clan, is in brutal war with the Magram clan.  If we attack the Magram, then perhaps an alliance may be struck with the Gelkis.$B$BSpeak with Uthek the Wise, in the outskirts of the Gelkis camps in southwestern Desolace.  Through her we might strike an alliance with the Gelkis."
"Captain Pentigast","0","quest_progress","1382","Be gone! The Gelkis do not want you here. Leave now!!$B$BReturn after killing many Magram, and then I will speak with you."
"Uthek the Wise","2","quest_complete","1382","Your name is whispered among the Gelkis. You have much Magram blood on your hands. This is good.$B$BMaybe it is also good if we speak. Speak of what you can do for the Gelkis, and what we can do for you."
"Captain Pentigast","0","quest_objective","1382","Gain a Friendly reputation with the Gelkis, then speak with Uthek the Wise."
"Uthek the Wise","2","quest_accept","1384","The Kolkar centaurs think their magic is strong.  They do not know magic!  They would not know magic if it bit them!$B$BYou will show them their magic is weak.  Go to the Kolkar  to the northeast and kill them.  Take their charms.  Bring me the charms and I will throw them in the fire and laugh!"
"Uthek the Wise","2","quest_progress","1384","You have the charms? You showed the Kolkar they are weak?"
"Uthek the Wise","2","quest_complete","1384","You do a good thing for the Gelkis. The Kolkar are weak and will die. Their magic is pathetic and will not save them. You showed them this, and their fear will make them even more feeble!$B$BAnd in our lands, the feeble soon die."
"Uthek the Wise","2","quest_objective","1384","Maintain your reputation with the Gelkis, and bring 10 Crude Charms to Uthek the Wise in the Gelkis Village in Desolace."
"Gurda Wildmane","1","quest_accept","1367","To beat the centaur, we must use their hatred against them.  We will ally with one of the clans and through them, we will learn how to defeat all the clans.$B$BIf you choose to ally with the Magram then slay their foes, the Gelkis.  This will earn you respect among the Magram.  When you earn enough, then meet with the Magram spokesman Warug, on the outskirts of the Magram Village, in southeast Desolace."
"Gurda Wildmane","1","quest_progress","1367","Leave! The Magram do not speak with the weak. We kill them!$B$BIf you want to speak with me, then show me you are strong. Return after you slay many Gelkis."
"Warug","2","quest_complete","1367","The Gelkis cry when they hear your name, $N. They fear you and they hate you. They hate you like they hate the Magram!$B$BMaybe you are strong like the Magram. We will see..."
"Gurda Wildmane","1","quest_objective","1367","Gain a Friendly reputation with the Magram, then speak with Warug."
"Warug","2","quest_accept","1369","The Gelkis think our centaur mother, Theradras, protects us.  They are stupid.  No one protects the centaur.  The Magram do not need protection!  We are the strongest!$B$BShow the Gelkis they are stupid.  Go to the cave in their village.  They hoard crystals in that cave, the tears of Theradras.  Destroy the tears and bring me the broken pieces!"
"Warug","2","quest_progress","1369","If you are not our enemy, then you will do what I ask!"
"Warug","2","quest_complete","1369","You got the tears! Now the Gelkis will know that Theradras will not help them. She will not cry when we crush them! The Magram will rule!$B$BYou are smart to help us, $N. We are the strongest."
"Warug","2","quest_objective","1369","Maintain your reputation with the Magram, and bring 3 Broken Tears to Warug in the Magram Village."
"Warug","2","quest_accept","1371","Long ago, a little gnome came to Desolace.  He had horses and a cart, and the cart held strange things.  Funny things.  Things that burned different colors.  Things that moved and weren't alive.  I killed the little gnome, but before that... he made me laugh.$B$BI kept my favorite thing from his cart.  It was a human made of wood and it waved at me until I hit it and broke it.$B$BI want a new one.  Get me a new one!"
"Warug","2","quest_progress","1371","If you are not our enemy, then you will do what I ask!"
"Warug","2","quest_complete","1371","Yes, this is what I had! I will make it move again. It makes me laugh!"
"Warug","2","quest_objective","1371","Maintain your reputation with the Magram, and bring an Advanced Target Dummy to Warug in the Magram Village in Desolace."
"Warug","2","quest_accept","1375","You help the Magram, and I like you.  Now, kill the Khan of the Gelkis!  He is Khan Shaka, and I want his head!  I want to stare at his head and laugh at him!"
"Warug","2","quest_progress","1375","Do tasks for the Magram, and I will help you."
"Warug","2","quest_complete","1375","Khan Shaka is dead!  I will place his head on a pike, and keep it with me so Shaka can see the strength of the Magram!"
"Warug","2","quest_objective","1375","Maintain your reputation with the Magram, and bring the Head of Khan Shaka to Warug in the Magram Village in Desolace."
"Warug","2","quest_accept","1381","The Gelkis Khan is dead, and now the Maraudine will fall!  Kill the Maraudine Khan, Hratha!$B$BTo face him, blow the horn on the high bluff in the Valley of Spears.  But to blow the horn, you need a mouthpiece.  To get a mouthpiece, kill Maraudine centaur.  Keep killing until you find a mouthpiece.  Then blow the horn.$B$BDo this and Maraudine centaur will come to the tower.  Kill them until Khan Hratha appears.  Hratha holds the piece of a key.  Give this piece to me..."
"Warug","2","quest_progress","1381","Do what I ask.  Prove to me that you are an ally of the Magram!"
"Warug","2","quest_complete","1381","Khan Hratha is dead!  Now the Magram are the strongest of the centaur!  We will crush the others, and rule Desolace!$B$BWe will remember, you, $N, and you will be spared our hooves when all others are trampled."
"Warug","2","quest_objective","1381","Maintain your Magram reputation, and bring the Maraudine Key Fragment to Warug in the Magram Village in Desolace."
"Captain Pentigast","0","quest_accept","1385","Desolace is a land at war.  The centaurs wage war with each other, and we believe the victor among them will spill out and threaten our strongholds.  That, we cannot allow$B$BWe must learn how to beat the centaurs, and to do that... we must ally with one of the clans.  The Magram centaurs war with the Gelkis.  If you fight the Gelkis then the Magram might consider an alliance.$B$BEarn the favor of the Magrams then speak with Warug, in the Magram village in southeastern Desolace."
"Captain Pentigast","0","quest_progress","1385","You will go now, or the Magram will crush you! To be our friend, you must kill Gelkis."
"Warug","2","quest_complete","1385","Many Gelkis fall to you. I like that. Maybe you can do more things I like. Maybe you and the Magram can be friends."
"Captain Pentigast","0","quest_objective","1385","Gain a Friendly reputation with the Magram, then speak with Warug."
"Warug","2","quest_accept","1386","The Kolkar think they are strong, but we laugh at them!  We laugh and we kill them!  You kill them too.  Show me you can kill Kolkar like we do. Head north and slay them all!"
"Warug","2","quest_progress","1386","Are you afraid of the Kolkar? Why do you not kill them? Maybe you forgot how to kill. Hurry and kill Kolkar before they are dead!"
"Warug","2","quest_complete","1386","The Kolkar fear you now! I hope you laughed when you killed them. It is better to laugh when you kill, so the enemy can see he is weak."
"Warug","2","quest_objective","1386","Maintain your reputation with the Magram. Kill 12 Kolkar Centaurs, 12 Kolkar Scouts and 6 Kolkar Maulers, then return to Warug in the Magram Village in Desolace."
"Mountaineer Stormpike","0","quest_accept","1338","There is a dwarven armorsmith whose work I admire greatly.  His name is Furen Longbeard, and his skill is unmatched.  I need a new shield, and I must have one of his!$B$BThe problem is... Furen is far to the south, in the dwarven district within Stormwind.  In human lands!  I can't imagine why he would live there, so far from Ironforge.  The humans must pay him a king's ransom to keep him there!$B$BSo, if you want to travel and don't mind making some money, then will you send Furen my request for a shield?"
"Mountaineer Stormpike","0","quest_progress","1338","A letter from the dwarven lands? I wonder who would call from so far to the north...$B$BPlease, let me see the order."
"Furen Longbeard","0","quest_complete","1338","Ah, a request from one of the Stormpikes. That's a proud clan, full of quality dwarves. Rich ones, too.$B$BThank you, $N. I'll get to work on Mountaineer Stormpike's shield by the end of the day."
"Mountaineer Stormpike","0","quest_objective","1338","Bring Stormpike's Request to Furen Longbeard in Stormwind."
"Deathstalker Zraedus","0","quest_accept","1372","Our expeditionary force was sent at Varimathras's behest to survey lower Azeroth.$B$BWhile out scouting I noticed a human Infiltrator spying on Beggar's Haunt. Before I could apprehend him, some of our orcish... brethren... captured him and took him to Stonard, their stronghold in Swamp of Sorrows.$B$BI want to... help... our orcish allies. They did not see our camp here but nonetheless I want to lend a hand.$B$BWork with Faustin here to develop a... truth serum for our friend in Stonard."
"Apothecary Faustin","0","quest_complete","1372","Zraedus was just telling me about the nosey little Infiltrator before you arrived.$B$BQuite a problem, indeed. The last thing we need is a busybody sniffing around Beggar's Haunt.$B$BI am sure the orcs of Stonard would be quite anxious to hear what our friend has to say. Seeing that they are our allies, ahem, we must help them to get any information they can from the human.$B$BWork with me, $N, and we will deliver a truth serum to Stonard.$B$BFor the Horde!$B$B...did I get that right?"
"Deathstalker Zraedus","0","quest_objective","1372","Speak with Apothecary Faustin at Beggar's Haunt."
"Apothecary Faustin","0","quest_accept","1383","I have just the right serum in mind. It will deal with the truth in precisely the way the truth should be dealt with.$B$BFor this concoction I will need several Shadow Panther hearts from the Swamp. I also require the enchanted fungus off of the Mire Lord who resides there. I am sure one as able as you, $n, can persuade him to part with some.$B$BNow the hard part will be locating a Deepstrider tumor from far-off Desolace. Very rarely the giants there become ill and a tumor forms.$B$BNow, off you go!"
"Apothecary Faustin","0","quest_progress","1383","That Infiltrator in Stonard will surely.... open up... after he drinks my special serum. Haha!$B$BThe ingredients required are by no means easy to procure. Shadow Panthers are common in the Swamp but collecting enough hearts for our purpose can be daunting. And the Mire Lord can be such a fussy beast.$B$BAs for the Deepstrider tumor, they are terribly difficult to find. But the chemical reaction I can draw from it is second to none."
"Apothecary Faustin","0","quest_complete","1383","Splendid, $N! And just in time too. From what Zraedus tells me, the Infiltrator has recovered from his wounds and is ready to be questioned by the orcs.$B$BGive me but a moment to prepare the pois - I mean prepare the truth serum."
"Apothecary Faustin","0","quest_objective","1383","Apothecary Faustin at Beggar's Haunt needs 5 Shadow Panther Hearts, Mire Lord Fungus and a Deep Strider Tumor."
"Deathstalker Zraedus","0","quest_accept","1391","We need to operate with a certain amount of discretion. After all, it's not like you're going to waltz in there and convince the fool to drink Faustin's concoction here, right?$B$BBut if there's one thing those humans cannot deny it's the booze. I'll take Faustin's serum and mix it into this ale. I guarantee the poor sap will show no reluctance when it comes to chug-a-lugging a brew.$B$BMake haste to Stonard in the Swamp of Sorrows, $n. And keep our little mission nice and quiet..."
"Deathstalker Zraedus","0","quest_progress","1391","Please have mercy on me! I have information that goes beyond alliance boundaries. While I am no sympathizer of the Horde, there is political treachery going on that must be revealed!"
"Infiltrator Marksen","0","quest_complete","1391","A drink for me? How kind. It's been days since they've allowed me to drink. Let me drink this down and then I'll tell you what I've learned...."
"Deathstalker Zraedus","0","quest_objective","1391","Take Zraedus's Brew to Infiltrator Marksen in Stonard."
"Apothecary Faustin","0","quest_accept","1388","Everything is proceeding according to plan, $n. I want you to give this truth serum to Deathstalker Zraedus and he'll show you how to administer it.... properly.$B$BHaha!"
"Apothecary Faustin","0","quest_progress","1388","I hope you have proven yourself of use to our dear friend, Apothecary Faustin."
"Deathstalker Zraedus","0","quest_complete","1388","I knew old Faustin would come up with something good! You were a tremendous help, no doubt.$B$BNow let's get down to business, shall we?"
"Apothecary Faustin","0","quest_objective","1388","Give Faustin's Truth Serum to Deathstalker Zraedus at Beggar's Haunt."
"High Sorcerer Andromath","0","quest_accept","1477","Our mages are conducting research at Nethergarde Keep in the Blasted Lands, research vital to our understanding of the Dark Portals. They require nearly constant supplies, but our supply line to Nethergarde is tenuous.$B$BYou must help ensure the supplies make it to Nethergard.  Report to Watchmaster Sorigal in Darkshire, and do as he asks.  This task will take you into hostile lands, $N.  Prepare yourself."
"Watchmaster Sorigal","0","quest_complete","1477","Andromath sent you? Very good. I have an important task for you..."
"High Sorcerer Andromath","0","quest_objective","1477","Speak with Watchmaster Sorigal."
"Watcher Biggs","0","quest_accept","1396","My caravan was destined for the eastern coast, but we did not reach our goal.  Lost Ones attacked us, killing guards and dashing supplies.$B$BI alone survived their assault.  I have sworn to protect what supplies remain, but wild creatures skulk near.  Please, help me defend my camp from the beasts!"
"Watcher Biggs","0","quest_progress","1396","The swamp creatures press close, $N. Please, you must defend the camp!"
"Watcher Biggs","0","quest_complete","1396","The sounds of animals are now faint, more distant. Thank you, $N. Now let's hope they don't return!"
"Watcher Biggs","0","quest_objective","1396","Kill 8 Young Sawtooth Crocolisks, 10 Sorrow Spinners and 10 Swamp Jaguars then return to Watcher Biggs in the Swamp of Sorrows."
"Watcher Biggs","0","quest_accept","1398","I owe you greatly, $N.  An honorable heart beats within you.  And now I have another task for which I humbly ask your aid.$B$BIf I'm ever to reach Nethergarde, then I must fix this wagon.  And for that... I will need wood.  Strong, dry wood--not the spongy, tangled wood of the swamp's trees.$B$B$N, go east to the coast and search for driftwood that has been dried by the sun.  Bring it to me."
"Watcher Biggs","0","quest_progress","1398","Did you find any driftwood, $N?"
"Watcher Biggs","0","quest_complete","1398","This wood is light, but tough. Thank you, $N. It will work nicely."
"Watcher Biggs","0","quest_objective","1398","Bring 8 pieces of Sundried Driftwood to Watcher Biggs in the Swamp of Sorrows."
"Watcher Biggs","0","quest_accept","1421","I was stunned during the attack by the Lost Ones, but before my sight went black I spied one of our wagons being dragged to the Fallow Sanctuary, the lost one village to the north.$B$BA caravan chest with valuable reagents was in that wagon, reagents vital to the studies of the wizards of Nethergarde Keep.  Find the chest and get those reagents, $N.  Get them and bring them to me."
"Watcher Biggs","0","quest_progress","1421","Do you have the wizard's reagents, $N?"
"Watcher Biggs","0","quest_complete","1421","Ah, you found them! With these, the wizards in Nethergarde may continue their work. I do not know what it is that they do, but it is linked to the Dark Portal in the Blasted Lands, and is vital to the security of the Alliance."
"Watcher Biggs","0","quest_objective","1421","Find the Caravan Chest in the Fallow Sanctuary, obtain the Wizards' Reagents and bring to Watcher Biggs."
"Dar","0","quest_accept","1430","There's a high demand for the succulent taste of crawler meat among my customers; especially the meat from the monstrous crawlers.$B$BIf you plan on heading to the coast, then I could easily make it worth your while to bring me back some of their legs to have transported back to Orgrimmar.$B$BThe coast is to the east from here, and you should have no problem finding the creatures scurrying along the beaches and under the sea."
"Dar","0","quest_progress","1430","I have a cask of wine waiting for your success, $N. It's only right I taste the goods before I have it shipped back to my customers."
"Dar","0","quest_complete","1430","Ah, this should be perfect. I can't wait to taste these after they are prepared perfectly over an open fire. You should take a sample of it with you on your travels. It truly is delicious."
"Dar","0","quest_objective","1430","Bring 10 Monstrous Crawler Legs to Dar in the Swamp of Sorrows."
"Katar","0","quest_accept","1427","Before you take rest, speak to Tok'Kar again. While you were gone I believe he finished a few weapons. For your help here, he would offer one of them to you. You would do well to test its strength against the fish men when you are ready... but only to please me further."
"Tok'Kar","0","quest_complete","1427","Ah, $N, you've returned. Good. I've finished crafting more weapons for our fight against the murlocs. For bringing us the fresh sawtooth meat, and for bringing a small smile to Katar's face, I offer one of them to you."
"Katar","0","quest_objective","1427","Speak with Tok'Kar in the Swamp of Sorrows."
"Tok'Kar","0","quest_accept","1422","While I begin work on your weapon, why don't you talk to Katar? He mentioned needing help with patrols along the beach, and I'd rather see you keep your wits and weapons prepared instead of getting drunk with some of the other louses I share this camp with."
"Katar","0","quest_complete","1422","Be silent a moment, $C. Even over the dull roar of the sea you can still hear those disgusting gurgles from the fish men."
"Tok'Kar","0","quest_objective","1422","Speak to Katar in the Swamp of Sorrows."
"Katar","0","quest_accept","1426","I have no love for the sea, nor any creature I've seen come from its depths. It is a powerful but blind mistress; callous and brutal. It would bring me great pleasure to slay the fish men by the hundreds if it were within my power. But I garner some pleasure from watching their deaths at the hands of any who do the Horde's will.$B$BWhich brings us to you, $c. How many can you slay? Would you test yourself against their most powerful kind?"
"Katar","0","quest_progress","1426","I am patient. Patient and everlasting like an old kank stone from Draenor. The fish men shall not make it past our borders--not while I still stand. If we had an army at our disposal I would cleanse this world and all others of their presence. I feel my hatred seethe just speaking about them."
"Katar","0","quest_complete","1426","The sea seems vast and relentless, but you have stained her with the blood of her own spawn. The fish men know pain. Their stupidity will force them to refortify their ranks from the devastation you've caused, and that is good.$B$BLet their gurgling screams overshadow the sea's roar long into the night. I shall smile every time I hear one of them silenced.$B$BReturn to me if you wish to slay more of the fish men. I will gladly reward you again."
"Katar","0","quest_objective","1426","Kill 10 Marsh Murlocs, 10 Marsh Inkspewer, and 10 Marsh Flesheater, then return to Katar in the Swamp of Sorrows."
"Katar","0","quest_accept","1428","It pleases me to see your hatred for the fish men grows with mine.$B$BFind more of their kind along the beach, and when you've had your fill of combat, return to me. We shall speak then of a reward for your diligence."
"Katar","0","quest_progress","1428","Not until the sea and all her children are silenced will I be pleased... especially those disgusting fish men."
"Katar","0","quest_complete","1428","Well done, $C. I call for more of their blood. Let all the fish men perish."
"Katar","0","quest_objective","1428","Kill 10 Marsh Inkspewers, 10 Marsh Flesheaters, and 10 Marsh Oracles, then return to Katar in the Swamp of Sorrows."
"Fel'zerul","0","quest_accept","1429","While you were braving the dangers of the Pool of Tears, one of my scouts returned with a scroll written in blood on dried flesh. It seems to be a judicial sentence against a priest of the Atal'ai tribe.$B$BThis priest was sentenced to a fate worse than death amongst the Atal'ai.$B$BHe was exiled to live far north in the Hinterlands, with the Witherbark trolls.$B$BI will bundle these artifacts. You are to seek out the exile and discover their true use. Return to me once your journey is complete."
"Fel'zerul","0","quest_progress","1429","You are brave to come here. Brave or foolish..."
"Atal'ai Exile","0","quest_complete","1429","You bring me the summoning artifacts of the Atail'ai?$B$BI see Jammal'an the Prophet is leading the disciples of the Chamber of Blood towards their chosen fate. Has Hakkar returned to the Temple I wonder? Has their fate been met?"
"Fel'zerul","0","quest_objective","1429","Bring the Bundle of Atal'ai Artifacts to the Atal'ai Exile in the Hinterlands."
